id_cliente,nombre,email,telefono,direccion,riesgo_acumulado,rol,id_transaccion,monto,pais_origen,pais_destino,banco_destino,id_alerta,descripcion_alerta,fecha_creacion_alerta,nivel_severidad,resuelta,tipo_usuario,direccion_ip,tipo_conexion
6350a1cd-8999-4942-ad9e-5c91b595dc89,Usuario 62,user62@example.com,502-55000050,"Zona 6, Ciudad de Guatemala",1.38,Cliente,,,,,,,,,,,Normal,192.168.183.252,WiFi
cd1a65e4-7b99-41ad-b4a7-4f1aba1eb12f,Usuario 63,user63@example.com,502-55000051,"Zona 7, Ciudad de Guatemala",7.08,Cliente,,,,,,,,,,,Normal,192.168.188.202,Cable Ethernet
a7ef4540-dd67-45ac-9f29-cf9603e522e6,Usuario 64,user64@example.com,502-55000052,"Zona 8, Ciudad de Guatemala",4.49,Cliente,,,,,,,,,,,Normal,192.168.219.31,Cable Ethernet
47a48cc5-8749-49de-bbb1-f7736a260494,Usuario 65,user65@example.com,502-55000053,"Zona 9, Ciudad de Guatemala",5.18,Cliente,,,,,,,,,,,Normal,192.168.20.16,Cable Ethernet
5ad52f69-0abc-495f-bf7e-bda57978a13d,Usuario 66,user66@example.com,502-55000054,"Zona 10, Ciudad de Guatemala",2.82,Cliente,,,,,,,,,,,Normal,192.168.60.147,Cable Ethernet
6ef3a0fb-82d0-4fdd-9d77-ad7d81ced36f,Usuario 67,user67@example.com,502-55000055,"Zona 11, Ciudad de Guatemala",2.42,Cliente,,,,,,,,,,,Normal,192.168.41.55,VPN
12826655-48bd-471b-8339-e15154dd594f,Usuario 68,user68@example.com,502-55000056,"Zona 12, Ciudad de Guatemala",3.63,Cliente,,,,,,,,,,,Normal,192.168.230.249,WiFi
babe51e5-7fa5-4a8b-92d9-6c0a96ced0a2,Usuario 69,user69@example.com,502-55000057,"Zona 13, Ciudad de Guatemala",5.97,Cliente,,,,,,,,,,,Normal,192.168.26.43,Datos móviles
43c628da-79e6-4d79-a3f9-2978b6481eb7,Usuario 70,user70@example.com,502-55000058,"Zona 14, Ciudad de Guatemala",5.34,Cliente,,,,,,,,,,,Normal,192.168.12.154,Datos móviles
91d52e1d-3750-4b67-896b-aa253398b8c9,Usuario 71,user71@example.com,502-55000059,"Zona 15, Ciudad de Guatemala",2.08,Cliente,,,,,,,,,,,Normal,192.168.94.51,Cable Ethernet
95f78df0-aa4f-4edf-bfa4-b4c4b0354907,Usuario 72,user72@example.com,502-55000060,"Zona 1, Ciudad de Guatemala",6.82,Cliente,,,,,,,,,,,Normal,192.168.50.104,Cable Ethernet
66201892-19fa-4a92-ba7e-8fa04c9d00fb,Usuario 73,user73@example.com,502-55000061,"Zona 2, Ciudad de Guatemala",9.62,Cliente,,,,,,,,,,,Normal,192.168.88.164,Datos móviles
468ecdfc-73c8-4b7e-87d7-15b0d5535f05,Usuario 74,user74@example.com,502-55000062,"Zona 3, Ciudad de Guatemala",5.11,Cliente,,,,,,,,,,,Normal,192.168.4.25,Cable Ethernet
64cc379a-0733-479c-ab7c-206fa48d946e,Usuario 75,user75@example.com,502-55000063,"Zona 4, Ciudad de Guatemala",1.6,Cliente,,,,,,,,,,,Normal,192.168.148.135,WiFi
d1e9d4af-3d3e-4636-be0c-40fd24057c97,Usuario 76,user76@example.com,502-55000064,"Zona 5, Ciudad de Guatemala",3.95,Cliente,,,,,,,,,,,Normal,192.168.115.243,Cable Ethernet
7f9df1a7-fb20-4446-a33e-36d9cda45016,Usuario 77,user77@example.com,502-55000065,"Zona 6, Ciudad de Guatemala",1.39,Cliente,,,,,,,,,,,Normal,192.168.1.6,WiFi
a56d0a9f-eed7-4b5d-9d62-5e388bf85a8b,Usuario 78,user78@example.com,502-55000066,"Zona 7, Ciudad de Guatemala",1.44,Cliente,,,,,,,,,,,Normal,192.168.63.48,Datos móviles
326c1d75-3dcc-4f72-92b7-467740c68f47,Usuario 79,user79@example.com,502-55000067,"Zona 8, Ciudad de Guatemala",4.02,Cliente,,,,,,,,,,,Normal,192.168.169.25,Datos móviles
381956c5-a785-4948-b5eb-f75709e0685e,Usuario 80,user80@example.com,502-55000068,"Zona 9, Ciudad de Guatemala",9.92,Cliente,,,,,,,,,,,Normal,192.168.231.46,Cable Ethernet
bcacd15c-6419-4cf1-ae0b-5e8c0fa24c8f,Usuario 81,user81@example.com,502-55000069,"Zona 10, Ciudad de Guatemala",9.8,Cliente,,,,,,,,,,,Normal,192.168.230.90,Cable Ethernet
d7b47fd0-54c0-402f-9cf2-6f8259f82260,Usuario 82,user82@example.com,502-55000070,"Zona 11, Ciudad de Guatemala",4.31,Cliente,,,,,,,,,,,Normal,192.168.105.225,WiFi
bcd04ab4-5593-49db-802e-8a598078a12b,Usuario 83,user83@example.com,502-55000071,"Zona 12, Ciudad de Guatemala",6.78,Cliente,,,,,,,,,,,Normal,192.168.141.26,VPN
94e375c7-b28b-4a2c-9e02-699e2961cb11,Usuario 84,user84@example.com,502-55000072,"Zona 13, Ciudad de Guatemala",3.09,Cliente,,,,,,,,,,,Normal,192.168.154.45,VPN
650293ae-f5a1-4cec-acc1-64e2c81ccbd6,Usuario 85,user85@example.com,502-55000073,"Zona 14, Ciudad de Guatemala",8.02,Cliente,,,,,,,,,,,Normal,192.168.247.185,Cable Ethernet
88361684-a1ad-40dd-a4a0-e3575be1e858,Usuario 86,user86@example.com,502-55000074,"Zona 15, Ciudad de Guatemala",5.54,Cliente,,,,,,,,,,,Normal,192.168.60.166,VPN
2943660f-7161-49c0-bdcf-8da1304989ee,Usuario 87,user87@example.com,502-55000075,"Zona 1, Ciudad de Guatemala",3.79,Cliente,,,,,,,,,,,Normal,192.168.127.89,WiFi
145921fa-f3dc-4b2e-8ef1-8a7eabb8bfef,Usuario 88,user88@example.com,502-55000076,"Zona 2, Ciudad de Guatemala",9.91,Cliente,,,,,,,,,,,Normal,192.168.186.11,Datos móviles
bf07aef2-1ba7-4548-ad37-ca2ab955f088,Usuario 89,user89@example.com,502-55000077,"Zona 3, Ciudad de Guatemala",6.61,Cliente,,,,,,,,,,,Normal,192.168.119.33,Cable Ethernet
31a8ac9c-4a74-4d89-b78d-fcccd3646769,Usuario 90,user90@example.com,502-55000078,"Zona 4, Ciudad de Guatemala",1.37,Cliente,,,,,,,,,,,Normal,192.168.43.70,Cable Ethernet
fccc7b4d-f7c9-4b7d-ac0e-71be880a7daf,Usuario 91,user91@example.com,502-55000079,"Zona 5, Ciudad de Guatemala",5.65,Cliente,,,,,,,,,,,Normal,192.168.119.93,VPN
bfa4376b-fb78-4ca4-b9a2-04439e02e439,Usuario 92,user92@example.com,502-55000080,"Zona 6, Ciudad de Guatemala",5.54,Cliente,,,,,,,,,,,Normal,192.168.176.222,Cable Ethernet
1c2dbee7-e1e0-4624-aeb9-75cffa16fab4,Usuario 93,user93@example.com,502-55000081,"Zona 7, Ciudad de Guatemala",1.68,Cliente,,,,,,,,,,,Normal,192.168.218.87,VPN
89527b3f-2ea1-4a98-97e1-2f0aec5b544f,Usuario 94,user94@example.com,502-55000082,"Zona 8, Ciudad de Guatemala",9.03,Cliente,,,,,,,,,,,Normal,192.168.124.48,VPN
76a63294-9bee-4f08-b57f-bc22604c262e,Usuario 95,user95@example.com,502-55000083,"Zona 9, Ciudad de Guatemala",9.2,Cliente,,,,,,,,,,,Normal,192.168.200.203,Cable Ethernet
56694307-c333-4fb4-8248-cc50bb5bb907,Usuario 96,user96@example.com,502-55000084,"Zona 10, Ciudad de Guatemala",2.42,Cliente,,,,,,,,,,,Normal,192.168.31.14,Datos móviles
be7a5fc9-c7a7-4012-b5fb-9a1270a8bbac,Usuario 97,user97@example.com,502-55000085,"Zona 11, Ciudad de Guatemala",4.37,Cliente,,,,,,,,,,,Normal,192.168.36.243,Datos móviles
edcf1623-224a-4e58-96dd-8e405de737b6,Usuario 98,user98@example.com,502-55000086,"Zona 12, Ciudad de Guatemala",6.65,Cliente,,,,,,,,,,,Normal,192.168.47.27,WiFi
b5845c87-e632-489d-b6f1-c2a610359d91,Usuario 99,user99@example.com,502-55000087,"Zona 13, Ciudad de Guatemala",5.53,Cliente,,,,,,,,,,,Normal,192.168.49.165,WiFi
5ad52f69-0abc-495f-bf7e-bda57978a13d,Usuario 66,user66@example.com,502-55000054,"Zona 10, Ciudad de Guatemala",2.82,Cliente,f2acce60-ba47-4217-bed4-7dbfc17ef33a,4356.0,Guatemala,EE.UU.,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.33.74,VPN
6d866581-9736-4745-8ab5-8632cb785616,María Fernández,maría.fernández@example.com,502-55000003,"Zona 4, Ciudad de Guatemala",1.83,Cliente,baae77bb-3e24-4154-b941-99658ae6f9a5,2072.14,Guatemala,México,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.223.129,WiFi
326c1d75-3dcc-4f72-92b7-467740c68f47,Usuario 79,user79@example.com,502-55000067,"Zona 8, Ciudad de Guatemala",4.02,Cliente,611773ac-f55b-463e-8b1a-cf864e0733e9,4178.86,Guatemala,Panamá,Banrural,89d373b3-1f6b-4bbc-aaae-6324a427d7a7,Alerta automática,2025-02-28,1.0,True,Normal,192.168.35.241,Datos móviles
4a8eef3d-4c82-4e97-b989-abd5927d3b28,Usuario 24,user24@example.com,502-55000012,"Zona 13, Ciudad de Guatemala",5.89,Cliente,7e411552-211e-4917-826b-00c97bca89e2,3336.62,Guatemala,EE.UU.,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.145.183,VPN
381956c5-a785-4948-b5eb-f75709e0685e,Usuario 80,user80@example.com,502-55000068,"Zona 9, Ciudad de Guatemala",9.92,Cliente,6ad5dac9-e4b6-4f5f-8af6-8ebad60fb77a,4666.4,Guatemala,México,BI,f13633aa-21a3-4f3b-ab05-980679856e71,Fraude detectado,2025-02-28,2.0,False,Normal,192.168.134.124,VPN
5205014d-2457-46d4-b86c-1f5a9629ae46,Usuario 26,user26@example.com,502-55000014,"Zona 15, Ciudad de Guatemala",3.93,Cliente,6e236147-96f1-40fa-bfcd-973368e627c6,8924.71,Guatemala,Panamá,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.245.87,Datos móviles
3fe018c8-6dfc-4076-bf56-7f7db8a790e4,Luis Gómez,luis.gómez@example.com,502-55000002,"Zona 3, Ciudad de Guatemala",3.21,Cliente,4c0c74b6-b4e3-4784-8839-542d27110e3b,1175.05,Guatemala,México,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.67.39,Cable Ethernet
381956c5-a785-4948-b5eb-f75709e0685e,Usuario 80,user80@example.com,502-55000068,"Zona 9, Ciudad de Guatemala",9.92,Cliente,452b8ddd-47c3-4755-99f7-e5f2a0afe226,9880.61,Guatemala,EE.UU.,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.226.213,WiFi
83a4208e-0979-4ba7-af46-cf0b5a6fbca0,Usuario 17,user17@example.com,502-55000005,"Zona 6, Ciudad de Guatemala",3.97,Cliente,9182fcc0-5b6f-43b1-a464-c134ad52511e,2780.51,Guatemala,Colombia,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.41.85,Cable Ethernet
12826655-48bd-471b-8339-e15154dd594f,Usuario 68,user68@example.com,502-55000056,"Zona 12, Ciudad de Guatemala",3.63,Cliente,4fef3332-beb7-4f80-9213-8bcd120e2f47,5432.0,Guatemala,EE.UU.,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.168.25,Datos móviles
39204a74-a0a8-421b-8bc5-4a65ece317d7,Usuario 51,user51@example.com,502-55000039,"Zona 10, Ciudad de Guatemala",7.51,Cliente,d7481522-9b3e-4297-840b-9507d41fc0ed,8196.02,Guatemala,España,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.103.151,Datos móviles
8a24aaa3-72f7-45dd-a2a0-21f44db8c3ca,Usuario 45,user45@example.com,502-55000033,"Zona 4, Ciudad de Guatemala",9.28,Cliente,98ae63fa-94a2-4f2e-a7e6-59317bd430b9,8675.54,Guatemala,España,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.124.102,Cable Ethernet
8cf58c3a-2979-4dea-a274-b90f9c31e836,Usuario 47,user47@example.com,502-55000035,"Zona 6, Ciudad de Guatemala",5.82,Cliente,4a9f932b-e8ca-464f-b5a9-ad2dc201b81c,5825.04,Guatemala,EE.UU.,Banrural,1fda5eb0-0d94-489a-9251-096aff4e1192,Transacción inusual,2025-02-28,4.0,False,Normal,192.168.141.196,WiFi
2ed482ac-6673-41fd-b62d-6c10590bf556,Usuario 18,user18@example.com,502-55000006,"Zona 7, Ciudad de Guatemala",7.07,Cliente,36158469-3d0f-4502-8d50-01a71b2672be,3701.65,Guatemala,EE.UU.,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.207.5,WiFi
bcd04ab4-5593-49db-802e-8a598078a12b,Usuario 83,user83@example.com,502-55000071,"Zona 12, Ciudad de Guatemala",6.78,Cliente,de03d61b-779b-4867-bc61-c5de3e304144,8008.83,Guatemala,España,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.19.102,Cable Ethernet
b84756fb-7e09-44fa-9b2c-bfb72896df8e,Usuario 54,user54@example.com,502-55000042,"Zona 13, Ciudad de Guatemala",9.4,Cliente,6a1228c9-0251-4c6b-99b5-4a05bed47cd2,4511.27,Guatemala,México,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.106.158,Cable Ethernet
247d3e3b-f2a7-4f83-addd-e1fabe73f58b,Usuario 57,user57@example.com,502-55000045,"Zona 1, Ciudad de Guatemala",8.47,Cliente,bce1f146-7311-4028-b72e-281c91967304,8770.56,Guatemala,Colombia,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.28.138,Cable Ethernet
8a24aaa3-72f7-45dd-a2a0-21f44db8c3ca,Usuario 45,user45@example.com,502-55000033,"Zona 4, Ciudad de Guatemala",9.28,Cliente,0e2de2ef-0c4b-4b78-bcc8-6b5193714e0d,7328.62,Guatemala,México,BAC,3090d78b-d416-4f6f-8e22-60b7933fb068,Alerta automática,2025-02-28,3.0,False,Normal,192.168.52.156,VPN
babe51e5-7fa5-4a8b-92d9-6c0a96ced0a2,Usuario 69,user69@example.com,502-55000057,"Zona 13, Ciudad de Guatemala",5.97,Cliente,97f7edd0-6bfc-4d6c-862b-bfd6fc1bb465,1950.86,Guatemala,EE.UU.,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.88.207,Cable Ethernet
eecde02e-52d2-4f10-b2e0-98799ab3e2c8,Usuario 27,user27@example.com,502-55000015,"Zona 1, Ciudad de Guatemala",1.44,Cliente,c4ef3fcc-cad8-4d1b-acd7-5bba0b6f9c4e,2516.31,Guatemala,México,BI,bc7b0254-0aa5-4448-adab-e818da689fe3,Alerta automática,2025-02-28,4.0,False,Normal,192.168.185.3,Cable Ethernet
babe51e5-7fa5-4a8b-92d9-6c0a96ced0a2,Usuario 69,user69@example.com,502-55000057,"Zona 13, Ciudad de Guatemala",5.97,Cliente,b7d0ff65-a1a9-4afe-aadf-6b168f47a822,2319.21,Guatemala,EE.UU.,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.253.87,VPN
94e375c7-b28b-4a2c-9e02-699e2961cb11,Usuario 84,user84@example.com,502-55000072,"Zona 13, Ciudad de Guatemala",3.09,Cliente,cff4047a-f739-4c2c-84dc-a46511d960e2,9316.42,Guatemala,EE.UU.,Banrural,d82a7757-03ec-4459-91c0-8cc30a1190df,Alerta automática,2025-02-28,4.0,True,Normal,192.168.47.129,WiFi
6eb628a5-c26c-4202-99cf-ed1dd3a4cde3,Gabriela López,gabriela.lópez@example.com,502-55000007,"Zona 8, Ciudad de Guatemala",6.38,Cliente,6ccb9139-22d6-49ef-b503-c7b265d7e8bd,6737.53,Guatemala,EE.UU.,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.15.62,WiFi
5e85fc8a-4871-44e5-895c-428576afacb8,Usuario 19,user19@example.com,502-55000007,"Zona 8, Ciudad de Guatemala",1.39,Cliente,4b5957fd-e2d2-42c3-9ef8-9d91827be868,2977.81,Guatemala,EE.UU.,G&T,dd78c893-2c2e-4acd-85a4-b3bc59233a97,Transacción inusual,2025-02-28,4.0,True,Normal,192.168.86.223,WiFi
9f69371a-161f-41b6-9f16-4a20ef392d5c,Usuario 38,user38@example.com,502-55000026,"Zona 12, Ciudad de Guatemala",6.56,Cliente,8c2d52c8-a12b-4d15-ad0c-3a19b8aa34e2,1949.07,Guatemala,España,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.125.242,Cable Ethernet
997490d1-0fbf-47eb-be81-bcec0c9cd203,Usuario 50,user50@example.com,502-55000038,"Zona 9, Ciudad de Guatemala",3.43,Cliente,1029fce0-4e48-496b-9089-fb4502bbf7e2,2878.2,Guatemala,México,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.36.38,WiFi
1c2dbee7-e1e0-4624-aeb9-75cffa16fab4,Usuario 93,user93@example.com,502-55000081,"Zona 7, Ciudad de Guatemala",1.68,Cliente,5996e83a-26a2-4f02-90ef-1c3f1978ccc0,1241.26,Guatemala,EE.UU.,Banrural,c084cb34-0995-488b-a1c0-2ea5c4239bfa,Transacción inusual,2025-02-28,1.0,False,Normal,192.168.79.187,Datos móviles
bf07aef2-1ba7-4548-ad37-ca2ab955f088,Usuario 89,user89@example.com,502-55000077,"Zona 3, Ciudad de Guatemala",6.61,Cliente,db0f1d3a-0f39-44c2-b084-fa59cc037eb1,6417.63,Guatemala,Colombia,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.24.100,WiFi
6ef3a0fb-82d0-4fdd-9d77-ad7d81ced36f,Usuario 67,user67@example.com,502-55000055,"Zona 11, Ciudad de Guatemala",2.42,Cliente,74d69468-f804-4c13-ba6a-71be17424d44,1456.21,Guatemala,España,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.197.96,Datos móviles
88361684-a1ad-40dd-a4a0-e3575be1e858,Usuario 86,user86@example.com,502-55000074,"Zona 15, Ciudad de Guatemala",5.54,Cliente,3adbbb53-776c-4a09-885b-baf459b8f46f,3149.85,Guatemala,EE.UU.,Banrural,1f8447a4-3564-4b52-a52f-5f12c4baf824,Alerta automática,2025-02-28,2.0,True,Normal,192.168.207.169,WiFi
5c0a249d-1b7d-4bca-afb1-432540b4b6b3,Usuario 55,user55@example.com,502-55000043,"Zona 14, Ciudad de Guatemala",4.33,Cliente,ef8a4021-c320-4c69-940f-69a68a825fbd,5682.26,Guatemala,Colombia,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.64.120,VPN
6d866581-9736-4745-8ab5-8632cb785616,María Fernández,maría.fernández@example.com,502-55000003,"Zona 4, Ciudad de Guatemala",7.69,Cliente,9b5bf204-3269-4524-8139-0d9a8e1fcd4e,1381.48,Guatemala,EE.UU.,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.116.177,WiFi
7f9df1a7-fb20-4446-a33e-36d9cda45016,Usuario 77,user77@example.com,502-55000065,"Zona 6, Ciudad de Guatemala",1.39,Cliente,d25f4a31-e43a-49a9-9c4f-faee6fb64f52,3376.88,Guatemala,Colombia,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.214.246,Cable Ethernet
014c12f7-89b2-4f54-8ac4-4bee2c71146f,Usuario 44,user44@example.com,502-55000032,"Zona 3, Ciudad de Guatemala",9.46,Cliente,f23db187-9dfa-4c6a-a58f-494ff83b6bd7,7431.54,Guatemala,España,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.93.203,WiFi
7f9df1a7-fb20-4446-a33e-36d9cda45016,Usuario 77,user77@example.com,502-55000065,"Zona 6, Ciudad de Guatemala",1.39,Cliente,46f005db-7d83-45bc-89c6-eba04ecb1e9f,404.65,Guatemala,EE.UU.,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.232.167,Cable Ethernet
5205014d-2457-46d4-b86c-1f5a9629ae46,Usuario 26,user26@example.com,502-55000014,"Zona 15, Ciudad de Guatemala",3.93,Cliente,84fc7281-6b66-4d4d-8832-c847a88cb4a1,1236.02,Guatemala,EE.UU.,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.139.46,WiFi
6ef3a0fb-82d0-4fdd-9d77-ad7d81ced36f,Usuario 67,user67@example.com,502-55000055,"Zona 11, Ciudad de Guatemala",2.42,Cliente,4af27157-322a-4bbf-853c-06bbacf5a5f5,5841.92,Guatemala,México,BAC,f729fd78-4f40-4410-b13f-ea4b30a31bd3,Fraude detectado,2025-02-28,3.0,True,Normal,192.168.123.88,VPN
4a1b5d12-b1c7-4cdf-9f14-cdaa6404e66a,Usuario 59,user59@example.com,502-55000047,"Zona 3, Ciudad de Guatemala",3.69,Cliente,68dae0f1-88cb-482b-b98c-8a099af41139,8897.83,Guatemala,Panamá,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.106.71,Cable Ethernet
8977a9b4-f931-4966-a74f-90538c89c34b,Usuario 56,user56@example.com,502-55000044,"Zona 15, Ciudad de Guatemala",9.17,Cliente,d7e89343-4658-4a77-8812-104826ac5ff4,6189.92,Guatemala,España,Banrural,f0591aec-0e87-4afe-90d2-b4b3513ee029,Alerta automática,2025-02-28,1.0,False,Normal,192.168.55.6,Datos móviles
2ed482ac-6673-41fd-b62d-6c10590bf556,Usuario 18,user18@example.com,502-55000006,"Zona 7, Ciudad de Guatemala",7.07,Cliente,ccd406f1-ef47-48fb-9e0f-1a369ad09fca,2955.71,Guatemala,Panamá,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.209.247,Datos móviles
ebe2ac10-92f9-436b-a57a-654610193d0e,Jorge Herrera,jorge.herrera@example.com,502-55000004,"Zona 5, Ciudad de Guatemala",5.6,Cliente,c67e4463-7928-4606-b83f-e8722aec6623,8551.81,Guatemala,España,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.12.84,Cable Ethernet
294e4a01-e87f-4bf2-a75f-a5a99cb20937,Usuario 39,user39@example.com,502-55000027,"Zona 13, Ciudad de Guatemala",2.81,Cliente,6b184812-769c-46e9-beea-e7d5f147d66c,3049.18,Guatemala,España,G&T,a1d7679d-cb48-4865-a322-4442703c926d,Fraude detectado,2025-02-28,2.0,True,Normal,192.168.104.218,VPN
a7f7483d-5e24-429a-932a-5c7fe1ff279e,Usuario 53,user53@example.com,502-55000041,"Zona 12, Ciudad de Guatemala",3.38,Cliente,6842dbc1-b965-4b42-ab7a-b1494de12390,2738.6,Guatemala,Colombia,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.15.185,VPN
7d6ec107-4af9-409d-bf73-971d218b37e3,Pedro Sánchez,pedro.sánchez@example.com,502-55000006,"Zona 7, Ciudad de Guatemala",5.29,Cliente,fefc8981-688c-4681-acc4-b2888f416f9d,7868.83,Guatemala,Colombia,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.136.207,Cable Ethernet
6d866581-9736-4745-8ab5-8632cb785616,María Fernández,maría.fernández@example.com,502-55000003,"Zona 4, Ciudad de Guatemala",7.59,Cliente,40858e21-9751-43b8-a1ae-25520c473234,9074.57,Guatemala,México,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.57.173,Cable Ethernet
7d6ec107-4af9-409d-bf73-971d218b37e3,Pedro Sánchez,pedro.sánchez@example.com,502-55000006,"Zona 7, Ciudad de Guatemala",9.5,Cliente,280c18c9-69d8-4865-9413-16993e309765,3173.45,Guatemala,Colombia,BI,5786823c-2187-44f3-a192-7411fbe7e124,Alerta automática,2025-02-28,2.0,False,Normal,192.168.131.177,Cable Ethernet
247d3e3b-f2a7-4f83-addd-e1fabe73f58b,Usuario 57,user57@example.com,502-55000045,"Zona 1, Ciudad de Guatemala",8.47,Cliente,005a2988-4b0f-4f7b-b182-78f72bea48e1,9419.12,Guatemala,Panamá,BI,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.130.207,WiFi
bf614682-77be-496c-bdb5-3089e61ea8a6,Usuario 43,user43@example.com,502-55000031,"Zona 2, Ciudad de Guatemala",1.41,Cliente,6977f19d-78db-4544-be95-4347c1a0c8c0,9090.62,Guatemala,Colombia,BI,b80104f7-6593-442e-b24b-0448da1a4b02,Alerta automática,2025-02-28,1.0,True,Normal,192.168.160.251,Cable Ethernet
247d3e3b-f2a7-4f83-addd-e1fabe73f58b,Usuario 57,user57@example.com,502-55000045,"Zona 1, Ciudad de Guatemala",8.47,Cliente,bddb22d7-e027-4ca7-b9b3-eb5d12ae0da6,4733.33,Guatemala,Panamá,BI,2ae90b84-e41a-45bf-8569-ea82b30f09ef,Transacción inusual,2025-02-28,1.0,True,Normal,192.168.215.247,Datos móviles
6350a1cd-8999-4942-ad9e-5c91b595dc89,Usuario 62,user62@example.com,502-55000050,"Zona 6, Ciudad de Guatemala",1.38,Cliente,1ad0fbd4-a346-4dc4-bad8-939bfc01ec0e,7042.5,Guatemala,España,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.129.8,Datos móviles
64cc379a-0733-479c-ab7c-206fa48d946e,Usuario 75,user75@example.com,502-55000063,"Zona 4, Ciudad de Guatemala",1.6,Cliente,350ac99d-1dba-418d-845f-0f61453dd0ef,8464.66,Guatemala,España,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.237.14,WiFi
12826655-48bd-471b-8339-e15154dd594f,Usuario 68,user68@example.com,502-55000056,"Zona 12, Ciudad de Guatemala",3.63,Cliente,751a2823-412c-41ef-bb79-9f2dbd33f43b,1818.65,Guatemala,EE.UU.,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.11.169,VPN
323b998c-a60f-4dba-a606-24c5d62a3ad9,Usuario 48,user48@example.com,502-55000036,"Zona 7, Ciudad de Guatemala",4.56,Cliente,30e93ab3-be80-4331-a44d-82d91971f644,6433.83,Guatemala,España,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.15.84,Cable Ethernet
6eb628a5-c26c-4202-99cf-ed1dd3a4cde3,Gabriela López,gabriela.lópez@example.com,502-55000007,"Zona 8, Ciudad de Guatemala",1.69,Cliente,fce8d444-77fa-4e81-9d44-aaf6e1779d0e,6762.96,Guatemala,España,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.219.148,Datos móviles
6d866581-9736-4745-8ab5-8632cb785616,María Fernández,maría.fernández@example.com,502-55000003,"Zona 4, Ciudad de Guatemala",7.69,Cliente,45905055-259b-4b18-9b67-633d96ce64bb,8029.88,Guatemala,España,BAC,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.10.148,Cable Ethernet
e18a4fe2-f52d-42c4-a1b7-a664e2431502,Carlos Pérez,carlos.pérez@example.com,502-55000000,"Zona 1, Ciudad de Guatemala",7.34,Cliente,74e05774-5f36-4e64-a90e-7dd35120145d,5489.99,Guatemala,Colombia,Banrural,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.228.115,Datos móviles
650293ae-f5a1-4cec-acc1-64e2c81ccbd6,Usuario 85,user85@example.com,502-55000073,"Zona 14, Ciudad de Guatemala",8.02,Cliente,67820424-4759-4eda-8d27-aa0278ba3f6b,3308.82,Guatemala,México,G&T,N/A,Sin alerta,2025-02-28,0.0,False,Normal,192.168.110.151,Cable Ethernet
